age_cat,unadj_excess_deaths_number,unadj_excess_deaths_rate,ratio_unadj_excess_deaths_rate,male_death_rate,female_death_rate,Year,age
20-24 years,458.2767595284137,1.3635913405815536,2.2068704537527655,2.493448597705932,1.1298572571243786,2020-2022,6
25-29 years,625.6445198756348,1.807859270354249,2.0369418037715934,3.5513122431041695,1.7434529727499204,2020-2022,7
30-34 years,778.4976969626375,2.2191828125525497,2.037302209216381,4.358562053081699,2.1393792405291494,2020-2022,8
35-39 years,857.3412213663871,2.55894329279541,2.068126636359552,4.954673542082087,2.3957302492866774,2020-2022,9
40-44 years,777.1489857675431,2.4655781827805088,1.843031003675367,5.390237147909091,2.9246589651285824,2020-2022,10
45-49 years,679.4763125834297,2.2960206415343487,1.669749086207814,5.724200968788913,3.428180327254564,2020-2022,11
5-9 years,-3.2180354201012165,-0.010395898194914044,0.9662035095987511,0.29720699404297035,0.3076028922378844,2020-2022,3
50-54 years,1039.6532291967303,3.3621111644631085,1.8355012072121963,7.38617616334134,4.024064998878232,2020-2022,12
55-59 years,1449.8703265700365,4.60043935450392,1.863979911401374,9.925145743848107,5.324706389344187,2020-2022,13
60-64 years,1697.3570546874475,5.545333709982058,1.7936607924233876,12.532366158756265,6.987032448774206,2020-2022,14
65-69 years,1828.516591024651,7.029386069427298,1.7785946385810065,16.057686190063112,9.028300120635814,2020-2022,15
70-74 years,1081.3080913384888,5.161169922639774,1.3552620054156541,19.688954611017135,14.527784688377361,2020-2022,16
75-79 years,779.8264841755449,5.628167336487337,1.232286618639083,29.85757568321668,24.229408346729343,2020-2022,17
80-84 years,494.3458643617032,5.976962770249642,1.1312427014958546,51.51825917855641,45.54129640830677,2020-2022,18
< 1 year,1000.8346825928575,17.832212015530608,1.2840725859919104,80.60564702780039,62.77343501226978,2020-2022,1
