age_cat,unadj_excess_deaths_number,unadj_excess_deaths_rate,ratio_unadj_excess_deaths_rate,male_death_rate,female_death_rate,Year,age
10-14 years,259.703465560631,0.3508319388982808,1.1707119287275163,2.4059428002972236,2.055110861398943,2013-2019,4
15-19 years,792.1969022645937,1.048560065764104,1.4245876230059389,3.5181564669513277,2.4695964011872236,2013-2019,5
20-24 years,1228.2116910549398,1.531574438366873,1.48263805941646,4.704913980255971,3.173339541889098,2013-2019,6
25-29 years,583.697244323459,0.7198338042079788,1.1247935562039602,6.488030705588816,5.768196901380837,2013-2019,7
30-34 years,-1485.503820179396,-1.92962539849084,0.8388213308253714,10.042339678353121,11.971965076843961,2013-2019,8
35-39 years,-4126.110506063469,-5.686003857509181,0.7480408730427337,16.881163786604617,22.5671676441138,2013-2019,9
40-44 years,-6623.999369974634,-9.484056767833192,0.7631240337858497,30.554014292778444,40.038071060611635,2013-2019,10
45-49 years,-6530.098832819218,-9.03294933895058,0.8731209067363411,62.16041362258806,71.19336296153864,2013-2019,11
5-9 years,138.87945882661575,0.19055032036962105,1.0896505179134872,2.3160296238300018,2.1254793034603807,2013-2019,3
50-54 years,3715.619268910741,4.972286124102666,1.0396775499218747,130.28965410405922,125.31736797995656,2013-2019,12
55-59 years,33916.48691806657,45.82090516505292,1.2270445597568977,247.63549704126658,201.81459187621365,2013-2019,13
60-64 years,70530.59929792743,108.29431152446114,1.3680669008723199,402.5188431729285,294.22453164846735,2013-2019,14
65-69 years,91613.36891248668,170.09582017748448,1.4063638851934073,588.6758819773368,418.5800617998523,2013-2019,15
70-74 years,98570.27776125,250.22226046109256,1.4217131784169865,843.5692869883852,593.3470265272927,2013-2019,16
75-79 years,99762.98775556791,375.07100609960094,1.4629737941587815,1185.2054258697328,810.1344197701319,2013-2019,17
80-84 years,101446.9727823716,583.1274092509793,1.5542489561943313,1635.231166477583,1052.1037572266036,2013-2019,18
< 1 year,-45.71166714202485,-0.3260701297130062,0.884189723924282,2.4894842473426007,2.815554377055607,2013-2019,1
1-4 years,4.754555471273136,0.02036378417558682,1.0096983164746052,2.1200874041367146,2.0997236199611278,2020-2022,2
10-14 years,121.20599141714604,0.37542458178823024,1.1862432502737388,2.391200086330996,2.015775504542766,2020-2022,4
15-19 years,328.11038726097445,1.0003482579215999,1.412256149608228,3.426869387739173,2.4265211298175733,2020-2022,5
20-24 years,495.0007673717338,1.4728627318214915,1.5124235616884998,4.3471699298906525,2.874307198069161,2020-2022,6
25-29 years,185.0540506555294,0.5347312577127745,1.095835955801017,6.114382999518651,5.579651741805876,2020-2022,7
30-34 years,-569.5805132402993,-1.623644219217768,0.855714022467709,9.629314987122287,11.252959206340055,2020-2022,8
35-39 years,-1973.2543215720607,-5.889657216200138,0.7315758324696238,16.051948379106907,21.941605595307045,2020-2022,9
40-44 years,-2705.273974835991,-8.582735888424153,0.7748845553075683,29.543195009611217,38.12593089803537,2020-2022,10
45-49 years,-2873.1254569619996,-9.708587676619814,0.8519398669524599,55.863335546645985,65.5719232232658,2020-2022,11
5-9 years,70.64543544180913,0.22822084250561758,1.1234294960088969,2.077218447495978,1.8489976049903603,2020-2022,3
50-54 years,-1407.424087905587,-4.5514370620843465,0.9586749695375409,105.58609970800997,110.13753677009431,2020-2022,12
55-59 years,7602.706915499977,24.123393281361615,1.1322502157881191,206.5306062874275,182.4072130060659,2020-2022,13
60-64 years,23616.341649387017,77.1555372472377,1.27130358354115,361.5437352952563,284.3881980480186,2020-2022,14
65-69 years,38747.562748935976,148.9576737496273,1.379906234160825,541.0483012663352,392.0906275167079,2020-2022,15
70-74 years,46493.15876115466,221.91556183543946,1.4117979516812924,760.8098446491364,538.8942828136969,2020-2022,16
75-79 years,45231.266458982645,326.44330711791486,1.4324430583423682,1081.324905562877,754.881598444962,2020-2022,17
80-84 years,42107.373594708115,509.10551189403316,1.5066668617898187,1513.9186352461306,1004.8131233520975,2020-2022,18
< 1 year,-14.687579351320068,-0.26169359789684243,0.88846647934703,2.0846288024431137,2.346322400339956,2020-2022,1
