Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
35-39 years	M	2016	428	10376442	4.12472791733429
35-39 years	M	2017	433	10615985	4.07875482114943
35-39 years	M	2018	409	10790190	3.79048005642162
35-39 years	M	2019	435	10884941	3.99634687960183
40-44 years	F	2013	262	10488928	2.49787204183306
40-44 years	F	2014	243	10372090	2.34282579499407
40-44 years	F	2015	279	10185045	2.73931043014538
40-44 years	F	2016	259	9919930	2.61090552050266
40-44 years	F	2017	274	9890258	2.77040295612106
40-44 years	F	2018	245	9916891	2.47053234728505
40-44 years	F	2019	263	10014484	2.62619621739872
40-44 years	M	2013	427	10359992	4.12162480434348
40-44 years	M	2014	374	10219393	3.65970855607569
40-44 years	M	2015	397	10030153	3.95806524586415
40-44 years	M	2016	427	9776321	4.3676961916451
40-44 years	M	2017	388	9753115	3.97821619041711
40-44 years	M	2018	406	9797410	4.14395233025871
40-44 years	M	2019	420	9907139	4.23936718764115
45-49 years	F	2013	345	10710188	3.22123197090471
45-49 years	F	2014	385	10540579	3.65255077543653
45-49 years	F	2015	346	10518915	3.28931263347978
45-49 years	F	2016	346	10571668	3.27289884623694
45-49 years	F	2017	333	10587683	3.14516405525175
45-49 years	F	2018	312	10483140	2.97620751034518
45-49 years	F	2019	285	10312396	2.76366423477143
45-49 years	M	2013	559	10498118	5.32476392435292
45-49 years	M	2014	518	10347463	5.00605800668241
45-49 years	M	2015	584	10334929	5.6507403195513
45-49 years	M	2016	527	10375955	5.07905055486459
45-49 years	M	2017	525	10386175	5.05479640002214
45-49 years	M	2018	488	10263995	4.75448399965121
45-49 years	M	2019	474	10085355	4.69988413893214
5-9 years	F	2013	17	10061607	0.168959093711372
5-9 years	F	2014	16	10041137	0.15934450451179
5-9 years	F	2015	16	10028044	0.159552550826462
5-9 years	F	2016	24	9999876	0.240002976036903
5-9 years	F	2017	14	9936097	0.140900395799276
5-9 years	F	2018	35	9879652	0.354263490252491
5-9 years	F	2019	17	9873133	0.172184452493449
5-9 years	M	2013	25	10508974	0.237891919801115
5-9 years	M	2014	24	10478429	0.229041968027841
5-9 years	M	2015	34	10459132	0.325074776759678
5-9 years	M	2016	23	10429923	0.220519365291575
5-9 years	M	2017	31	10368141	0.298992847415945
5-9 years	M	2018	28	10315990	0.271423295292066
5-9 years	M	2019	26	10322762	0.251870574948836
50-54 years	F	2013	487	11488260	4.23911018726944
50-54 years	F	2014	473	11493228	4.11546695149526
50-54 years	F	2015	428	11370470	3.76413639893514
50-54 years	F	2016	486	11108872	4.3748816261453
50-54 years	F	2017	381	10880912	3.501544723457
50-54 years	F	2018	410	10607357	3.86524183168342
50-54 years	F	2019	411	10390540	3.95552107975139
50-54 years	M	2013	766	11070966	6.91899875765132
50-54 years	M	2014	759	11077581	6.85167637230547
50-54 years	M	2015	794	10963847	7.2419835847764
50-54 years	M	2016	771	10730184	7.18533810790197
50-54 years	M	2017	699	10520182	6.6443717418577
50-54 years	M	2018	618	10277207	6.01330692278554
50-54 years	M	2019	625	10086611	6.19633294076673
55-59 years	F	2013	580	10912048	5.31522588610314
55-59 years	F	2014	532	11067461	4.80688389143635
55-59 years	F	2015	531	11210375	4.73668365242019
55-59 years	F	2016	572	11296702	5.06342470572385
55-59 years	F	2017	566	11307436	5.00555563613183
55-59 years	F	2018	554	11271658	4.91498233888928
55-59 years	F	2019	534	11234902	4.75304546492706
55-59 years	M	2013	887	10282382	8.62640582697667
55-59 years	M	2014	908	10443988	8.69399696744194
55-59 years	M	2015	883	10597567	8.33210113226932
55-59 years	M	2016	987	10683406	9.23862670762489
55-59 years	M	2017	947	10700520	8.8500371944541
55-59 years	M	2018	930	10669327	8.71657603145915
55-59 years	M	2019	969	10642489	9.10501293447426
60-64 years	F	2013	575	9447628	6.08618374897911
60-64 years	F	2014	604	9688238	6.23436377182311
60-64 years	F	2015	573	9952697	5.75723344134761
60-64 years	F	2016	640	10167404	6.29462545208197
60-64 years	F	2017	614	10430419	5.88662833199702
60-64 years	F	2018	691	10602115	6.51756748535552
60-64 years	F	2019	688	10714416	6.42125525086948
60-64 years	M	2013	923	8674373	10.6405385150028
60-64 years	M	2014	943	8877894	10.6218884794074
60-64 years	M	2015	970	9117180	10.6392546818205
60-64 years	M	2016	1137	9315632	12.2052910634512
60-64 years	M	2017	1089	9557283	11.3944517495192
60-64 years	M	2018	1077	9729536	11.0693870704626
60-64 years	M	2019	1205	9856730	12.225149720039
65-69 years	F	2013	654	7695527	8.49844331648762
65-69 years	F	2014	663	8076160	8.20934701640384
65-69 years	F	2015	672	8471278	7.93268737019373
65-69 years	F	2016	741	8883164	8.34162242192084
65-69 years	F	2017	803	8906513	9.01587411369635
65-69 years	F	2018	758	9052080	8.37376602946505
65-69 years	F	2019	772	9255228	8.34123157203691
65-69 years	M	2013	897	6913190	12.9751966892274
65-69 years	M	2014	915	7249106	12.6222461086926
65-69 years	M	2015	1005	7596190	13.2303167772265
65-69 years	M	2016	1081	7936919	13.6198945711806
65-69 years	M	2017	1109	7929868	13.9851003825032
65-69 years	M	2018	1137	8034813	14.1509205005767
65-69 years	M	2019	1182	8199773	14.4150331966507
70-74 years	F	2013	863	5723597	15.0779308885654
70-74 years	F	2014	795	5973085	13.3097051188791
70-74 years	F	2015	839	6186891	13.5609306839251
70-74 years	F	2016	899	6356057	14.1439889541582
70-74 years	F	2017	903	6899793	13.0873491422134
70-74 years	F	2018	1024	7194151	14.2337851957792
70-74 years	F	2019	1015	7528626	13.4818757101229
70-74 years	M	2013	1028	4884452	21.0463732676665
70-74 years	M	2014	936	5099939	18.3531606946671
70-74 years	M	2015	1002	5296158	18.9193751394879
70-74 years	M	2016	986	5454190	18.0778447395489
70-74 years	M	2017	1112	5947272	18.6976482662976
70-74 years	M	2018	1085	6211272	17.4682416097701
70-74 years	M	2019	1230	6499806	18.9236417209991
75-79 years	F	2013	1227	4287534	28.6178488613735
75-79 years	F	2014	1023	4410758	23.1932924000818
75-79 years	F	2015	1050	4512927	23.266496444547
75-79 years	F	2016	1139	4644276	24.5248129094826
75-79 years	F	2017	1163	4842445	24.0167931695662
75-79 years	F	2018	1179	5122392	23.0165906865386
75-79 years	F	2019	1324	5334166	24.8211248018903
75-79 years	M	2013	1175	3390347	34.6572194527581
75-79 years	M	2014	1088	3511566	30.983327666346
75-79 years	M	2015	966	3610906	26.7522887607708
75-79 years	M	2016	1136	3723619	30.5079547612148
75-79 years	M	2017	1127	3898816	28.9062115267815
75-79 years	M	2018	1173	4144674	28.3013814838031
75-79 years	M	2019	1269	4318499	29.3852100000486
80-84 years	F	2013	2220	3398468	65.3235516709294
80-84 years	F	2014	1738	3378554	51.4421258325307
80-84 years	F	2015	1660	3386676	49.0156129490982
80-84 years	F	2016	1692	3412384	49.5841030786688
80-84 years	F	2017	1653	3456231	47.8266643635799
80-84 years	F	2018	1576	3536942	44.5582653037567
80-84 years	F	2019	1631	3637483	44.8386975279335
80-84 years	M	2013	1565	2370170	66.0290190155137
80-84 years	M	2014	1386	2381812	58.1909907247087
80-84 years	M	2015	1248	2412665	51.727032140807
80-84 years	M	2016	1385	2453255	56.4556069385368
80-84 years	M	2017	1326	2509059	52.8484981819878
80-84 years	M	2018	1299	2590366	50.14735369442
80-84 years	M	2019	1352	2679724	50.4529570955815
< 1 year	F	2013	1124	1925056	58.3879118321753
< 1 year	F	2014	1124	1930493	58.2234693417692
< 1 year	F	2015	1159	1942904	59.6529730753552
< 1 year	F	2016	1185	1939667	61.0929608020346
< 1 year	F	2017	1134	1924145	58.9352673525124
< 1 year	F	2018	1114	1879703	59.2646817076953
< 1 year	F	2019	1038	1847935	56.1708068736184
< 1 year	M	2013	1547	2016727	76.7084488877275
< 1 year	M	2014	1574	2017857	78.0035453453837
< 1 year	M	2015	1660	2035134	81.5671105686407
< 1 year	M	2016	1608	2030478	79.1931752030803
< 1 year	M	2017	1558	2015150	77.3143438453713
< 1 year	M	2018	1542	1968505	78.3335576998788
< 1 year	M	2019	1415	1935117	73.1221936451388
