Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
30-34 years	M	2002	514	10388113	4.94796311899957
30-34 years	M	2003	473	10278392	4.60188714343644
30-34 years	M	2004	371	10118356	3.66660354705844
30-34 years	M	2005	410	9888783	4.14611181173659
35-39 years	F	2000	427	11387968	3.74957147754542
35-39 years	F	2001	491	11141510	4.40694304452449
35-39 years	F	2002	343	10903446	3.14579445800896
35-39 years	F	2003	352	10660101	3.30203250419485
35-39 years	F	2004	278	10453320	2.65944216765583
35-39 years	F	2005	323	10411620	3.10230300375926
35-39 years	M	2000	857	11318696	7.57154357710464
35-39 years	M	2001	888	11094408	8.00403230167847
35-39 years	M	2002	670	10847772	6.17638350068567
35-39 years	M	2003	685	10604058	6.45979114787942
35-39 years	M	2004	490	10421329	4.70189550680148
35-39 years	M	2005	534	10387033	5.14102535343827
40-44 years	F	2000	566	11312761	5.00319948419312
40-44 years	F	2001	628	11500919	5.46043320538124
40-44 years	F	2002	519	11536009	4.49895626815132
40-44 years	F	2003	504	11546602	4.36492051947404
40-44 years	F	2004	387	11562414	3.34705192185646
40-44 years	F	2005	466	11453723	4.06854609632169
40-44 years	M	2000	1137	11129102	10.2164577159954
40-44 years	M	2001	1119	11314915	9.88960146850418
40-44 years	M	2002	870	11353422	7.66288789406401
40-44 years	M	2003	841	11343445	7.41397344457526
40-44 years	M	2004	745	11363212	6.55624483640717
40-44 years	M	2005	729	11253162	6.47817919976625
45-49 years	F	2000	570	10202898	5.58664802882475
45-49 years	F	2001	662	10505949	6.30119182950536
45-49 years	F	2002	473	10785791	4.38539927206081
45-49 years	F	2003	567	11017265	5.14646783934125
45-49 years	F	2004	457	11184506	4.08600969948963
45-49 years	F	2005	518	11357088	4.56102831993553
45-49 years	M	2000	1157	9889506	11.6992699129764
45-49 years	M	2001	1220	10193034	11.968958408262
45-49 years	M	2002	895	10466497	8.55109402888091
45-49 years	M	2003	1011	10705411	9.44382238103703
45-49 years	M	2004	813	10880756	7.47190728291306
45-49 years	M	2005	912	11060083	8.24586940260756
5-9 years	F	2000	37	10026228	0.369032102601297
5-9 years	F	2001	35	9844298	0.355535762936067
5-9 years	F	2002	24	9699735	0.247429440082641
5-9 years	F	2003	45	9581247	0.469667466040694
5-9 years	F	2004	22	9503231	0.231500212927582
5-9 years	F	2005	32	9473900	0.337770084125862
5-9 years	M	2000	48	10523277	0.456131678373571
5-9 years	M	2001	44	10329064	0.425982451072043
5-9 years	M	2002	37	10172682	0.363719223701282
5-9 years	M	2003	30	10039604	0.298816566868574
5-9 years	M	2004	33	9951006	0.33162476236071
5-9 years	M	2005	29	9915167	0.292481205813276
50-54 years	F	2000	449	8977824	5.00121187494876
50-54 years	F	2001	556	9541132	5.82740077382851
50-54 years	F	2002	476	9571812	4.972935114062
50-54 years	F	2003	467	9759654	4.7850056979479
50-54 years	F	2004	399	9999623	3.99015042867116
50-54 years	F	2005	491	10257441	4.78676894168828
50-54 years	M	2000	966	8607724	11.2224787876563
50-54 years	M	2001	1066	9146153	11.6551734920682
50-54 years	M	2002	828	9168094	9.03132101394248
50-54 years	M	2003	829	9337624	8.87806148544855
50-54 years	M	2004	733	9565045	7.66331993210696
50-54 years	M	2005	910	9821292	9.26558338760318
55-59 years	F	2000	409	6960508	5.87600790057277
55-59 years	F	2001	434	7209396	6.01992177985507
55-59 years	F	2002	390	7801990	4.99872468434335
55-59 years	F	2003	395	8141956	4.85141408280762
55-59 years	F	2004	384	8547949	4.49230569812712
55-59 years	F	2005	423	9007859	4.69589943625894
55-59 years	M	2000	743	6508729	11.4154391740692
55-59 years	M	2001	758	6759579	11.2137161204862
55-59 years	M	2002	652	7341077	8.88153059830322
55-59 years	M	2003	682	7672601	8.88877187801112
55-59 years	M	2004	663	8059227	8.22659542906534
55-59 years	M	2005	771	8495361	9.07554134544724
60-64 years	F	2000	415	5668820	7.32074752770418
60-64 years	F	2001	401	5834170	6.87329988670196
60-64 years	F	2002	339	6051668	5.6017613656268
60-64 years	F	2003	378	6377463	5.92712180376429
60-64 years	F	2004	389	6637798	5.86037719135171
60-64 years	F	2005	409	6860551	5.96162028385184
60-64 years	M	2000	686	5136627	13.3550674401704
60-64 years	M	2001	699	5302150	13.183331290137
60-64 years	M	2002	621	5508597	11.2732879170504
60-64 years	M	2003	612	5816925	10.5210227052953
60-64 years	M	2004	605	6060330	9.98295472358766
60-64 years	M	2005	596	6277726	9.49388361327016
65-69 years	F	2000	521	5133183	10.1496478890388
65-69 years	F	2001	522	5134618	10.166286956498
65-69 years	F	2002	432	5163814	8.36590938403281
65-69 years	F	2003	415	5253706	7.89918583186802
65-69 years	F	2004	429	5370418	7.98820501495414
65-69 years	F	2005	449	5469500	8.20915988664412
65-69 years	M	2000	832	4400362	18.9075353345929
65-69 years	M	2001	685	4427615	15.4710831903858
65-69 years	M	2002	563	4474667	12.5819418517624
65-69 years	M	2003	618	4577090	13.5020285814786
65-69 years	M	2004	585	4703011	12.4388397135367
65-69 years	M	2005	606	4809127	12.6010396481524
70-74 years	F	2000	811	4954529	16.3688617020912
70-74 years	F	2001	755	4908508	15.3814560351129
70-74 years	F	2002	642	4852844	13.2293558169189
70-74 years	F	2003	676	4794496	14.0995007608725
70-74 years	F	2004	630	4739945	13.2912934643756
70-74 years	F	2005	620	4729069	13.1104029144003
70-74 years	M	2000	876	3902912	22.4447796927012
70-74 years	M	2001	812	3913438	20.7490191488916
70-74 years	M	2002	761	3897210	19.5267896777438
70-74 years	M	2003	813	3875623	20.9772725572121
70-74 years	M	2004	679	3854159	17.6173323415043
70-74 years	M	2005	715	3874001	18.4563710747622
75-79 years	F	2000	1135	4371357	25.9644773922606
75-79 years	F	2001	1195	4378159	27.2945774696625
75-79 years	F	2002	1093	4368692	25.0189301511757
75-79 years	F	2003	1022	4365982	23.408250423387
75-79 years	F	2004	1126	4321319	26.0568590284587
75-79 years	F	2005	1076	4299256	25.0275861683975
75-79 years	M	2000	1100	3044456	36.131249720804
75-79 years	M	2001	1014	3077254	32.9514560708996
75-79 years	M	2002	1010	3101769	32.5620637771543
75-79 years	M	2003	967	3131860	30.8762205207129
75-79 years	M	2004	949	3140080	30.2221599449696
75-79 years	M	2005	966	3164353	30.5275675627846
80-84 years	F	2000	1650	3110470	53.0466456837713
80-84 years	F	2001	1624	3211574	50.5671051017352
80-84 years	F	2002	1615	3295412	49.007529255826
80-84 years	F	2003	1824	3347175	54.4937148490892
80-84 years	F	2004	1852	3417423	54.1928815952839
80-84 years	F	2005	1862	3454579	53.899476607714
80-84 years	M	2000	1144	1834897	62.3468238271685
80-84 years	M	2001	1170	1926631	60.7277677977776
80-84 years	M	2002	1218	1998991	60.9307395581071
80-84 years	M	2003	1193	2051421	58.1548107385076
80-84 years	M	2004	1232	2111081	58.3587271165815
80-84 years	M	2005	1184	2156614	54.9008770229628
< 1 year	F	2000	1483	1856631	79.875861170044
< 1 year	F	2001	1450	1962905	73.870105787086
< 1 year	F	2002	1424	1932939	73.6701985939546
< 1 year	F	2003	1344	1942634	69.1844166219679
< 1 year	F	2004	1340	1962216	68.2901372733685
< 1 year	F	2005	1450	1956682	74.1050410848569
< 1 year	M	2000	2156	1949017	110.619866322356
< 1 year	M	2001	2041	2049753	99.5729729386907
< 1 year	M	2002	2032	2018522	100.667716279535
< 1 year	M	2003	1974	2033237	97.086566888169
< 1 year	M	2004	2021	2052042	98.4872629312655
< 1 year	M	2005	2139	2047711	104.458099800216
