age_cat,excess_yrs_lost,ratio_excess_yrs_lost,male_years_lost,female_years_lost,exc_pll_number,Year,age
20-24 years,-14.193625757986604,0.4989528779746048,14.134300167645618,28.327925925632222,-11382.259103910319,2013-2019,6
25-29 years,-25.069650280585954,0.3674401796873599,14.562412135574755,39.63206241616071,-20328.42261559442,2013-2019,7
30-34 years,-25.63417032665283,0.46502193007717374,22.282130859956013,47.91630118660884,-19734.223014038984,2013-2019,8
35-39 years,-30.97079928017093,0.4519813470120612,25.5433341554524,56.51413343562333,-22474.297150244212,2013-2019,9
40-44 years,-34.986588871796265,0.4895417358150993,33.55297905480557,68.53956792660183,-24435.866245588466,2013-2019,10
45-49 years,-35.46622126608365,0.5742505001890472,47.83680382691554,83.30302509299919,-25639.237131055066,2013-2019,11
5-9 years,-0.8501241380582503,0.75761614878017,2.6572223034636737,3.507346441521924,-619.5989594767192,2013-2019,3
50-54 years,-34.00330675987776,0.6555106043258184,64.70308939298994,98.7063961528677,-25409.50754849933,2013-2019,12
55-59 years,-36.550062102870086,0.7019454215050722,86.0786936352072,122.62875573807729,-27054.238642845088,2013-2019,13
60-64 years,-40.20939116846485,0.73503481766866,111.54409891153686,151.7534900800017,-26187.824795174325,2013-2019,14
65-69 years,-52.93725971759923,0.7134896399886762,131.8283442748951,184.76560399249433,-28511.933442362748,2013-2019,15
70-74 years,-67.4515232722242,0.7026840014212872,159.41660220595034,226.86812547817453,-26571.23859448299,2013-2019,16
75-79 years,-77.10671716340514,0.7070816171317047,186.12946626887398,263.2361834322791,-20509.173876804787,2013-2019,17
80-84 years,-96.46357174450816,0.6885896237246844,213.29993998647353,309.7635117309817,-16781.816772813676,2013-2019,18
< 1 year,-1.4663921238496833,0.9248130363709731,18.036884150011772,19.503276273861456,-205.57304259700751,2013-2019,1
1-4 years,-2.234462578639752,0.5836586578660401,3.13243797268912,5.366900551328872,-521.7044232556333,2020-2022,2
10-14 years,-2.75106881409124,0.5695009883963442,3.63934960718041,6.39041842127165,-888.1837770996351,2020-2022,4
15-19 years,-6.898801628521042,0.3139183603106924,3.156563840295713,10.055365468816754,-2262.7804427566484,2020-2022,5
20-24 years,-14.248345735333663,0.4673191767120078,12.500027985697288,26.74837372103095,-4788.594293539867,2020-2022,6
25-29 years,-14.451576164685536,0.4924652408392095,14.022485766720381,28.474061931405917,-5001.246269146362,2020-2022,7
30-34 years,-20.230218458831914,0.5206145177504088,21.97009675283961,42.20031521167152,-7096.8369032818255,2020-2022,8
35-39 years,-22.664264481631474,0.5842147502761798,31.84527980038889,54.509544282020364,-7593.371938627905,2020-2022,9
40-44 years,-23.783741509054096,0.6595383676884883,46.073591158882834,69.85733266793693,-7496.623193945681,2020-2022,10
45-49 years,-30.89548567367526,0.6544018869740023,58.50166236963924,89.3971480433145,-9143.1018960676,2020-2022,11
5-9 years,-0.43168273682259795,0.8865507351634921,3.3733902836566214,3.8050730204792194,-133.62677387712156,2020-2022,3
50-54 years,-26.470950470616003,0.732427820006243,72.45917922834457,98.93012969896057,-8185.514336221351,2020-2022,12
55-59 years,-27.436060510523944,0.7813903901174063,98.06647583844415,125.50253634896809,-8646.724138042267,2020-2022,13
60-64 years,-22.218863446875886,0.8488688547735046,124.79824155538681,147.0171050022627,-6800.915254352451,2020-2022,14
65-69 years,-24.80501294156295,0.8594973094749803,151.7397411045943,176.54475404615724,-6452.395309669533,2020-2022,15
70-74 years,-48.125969945179634,0.7870502608390966,177.870878582613,225.99684852779262,-10082.791592844778,2020-2022,16
75-79 years,-51.0404098117302,0.8037216397416228,209.00053277889234,260.04094259062254,-7072.046894611752,2020-2022,17
80-84 years,-60.80993535854765,0.7971825160763393,239.015968119459,299.82590347800664,-5029.500970999853,2020-2022,18
< 1 year,3.648647219417626,1.2052717200797325,21.42336659138178,17.774719371964153,204.78069005453622,2020-2022,1
