age_cat,excess_yrs_lost,ratio_excess_yrs_lost,male_years_lost,female_years_lost,exc_pll_number,Year,age
25-29 years,16.01479128851895,1.121043673381167,148.32068420444435,132.3058929159254,11814.353837332626,2006-2012,7
30-34 years,40.519390190329176,1.2420272247631552,207.93605263390737,167.4166624435782,28193.884410215756,2006-2012,8
35-39 years,76.51005861478109,1.3559486178711484,291.4569772806581,214.94691866587704,54342.08319817193,2006-2012,9
40-44 years,112.3031774817573,1.3667032339206722,418.5540285611113,306.250851079354,83396.77084215451,2006-2012,10
45-49 years,192.31738550687982,1.4613183925830031,609.2038322623642,416.8864467554844,149825.72653054338,2006-2012,11
5-9 years,2.5330835822748554,1.080859507108604,33.86005641272533,31.326972830450472,1818.3824087118267,2006-2012,3
50-54 years,252.7564777002881,1.4284442536866255,842.696652006279,589.9401743059909,189243.15006883472,2006-2012,12
55-59 years,324.6287674196328,1.3992886634315644,1137.6465090948159,813.0177416751831,213358.7449032902,2006-2012,13
60-64 years,368.0137912901207,1.347711947140987,1426.4007530153724,1058.3869617252517,197871.8520332948,2006-2012,14
65-69 years,363.13888101353564,1.2789560822087152,1664.9168459830707,1301.777964969535,144353.87856385767,2006-2012,15
70-74 years,291.77191286582683,1.1834984587034176,1881.8229406916687,1590.0510278258419,85602.04243417941,2006-2012,16
75-79 years,190.31843692605048,1.1010091995462197,2074.487777748959,1884.1693408229087,42604.96125199921,2006-2012,17
80-84 years,149.91308726971965,1.0697118484232433,2300.380915343201,2150.4678280734815,23864.676355513657,2006-2012,18
< 1 year,85.82679923029741,1.2430450202900394,438.9580797143633,353.1312804840659,12372.467810006576,2006-2012,1
1-4 years,4.035398952709961,1.0677118134008239,63.63207418605805,59.59667523334809,2299.8145803248403,2013-2019,2
10-14 years,4.09035108885584,1.131833403358273,35.11701796280295,31.026666873947107,3027.883825148417,2013-2019,4
15-19 years,0.5082728630102622,1.0092788516496596,55.285833945033446,54.77756108202318,384.00488510733635,2013-2019,5
20-24 years,6.861227885573101,1.0694133979964562,105.70710034845696,98.84587246288386,5502.2074624324805,2013-2019,6
25-29 years,35.3512689687376,1.2684073273495122,167.05880958555616,131.70754061681856,28665.558855065523,2013-2019,7
30-34 years,49.9404443297841,1.2667471671132862,237.1605931704825,187.2201488406984,38446.177631872044,2013-2019,8
35-39 years,77.28100201127711,1.2921940181382159,341.7662317353198,264.4852297240427,56079.7991539751,2013-2019,9
40-44 years,144.80204478552088,1.4107486766712993,497.33402604226967,352.5319812567488,101134.84945424557,2013-2019,10
45-49 years,212.82062242311326,1.4295317057719412,708.2918986136299,495.4712761905166,153852.2630800548,2013-2019,11
5-9 years,5.086639320498957,1.1714307118049847,34.758331556633365,29.671692236134408,3707.31319006327,2013-2019,3
50-54 years,328.0902308304708,1.4935221175335944,992.8835990995988,664.793368269128,245170.6022519118,2013-2019,12
55-59 years,437.38542824358456,1.509991203017471,1295.0187082995953,857.6332800560108,323751.28997867665,2013-2019,13
60-64 years,515.9886650027274,1.4657676942099342,1623.8127400021351,1107.8240749994077,336056.33815179253,2013-2019,14
65-69 years,539.1874761672666,1.4065323100689147,1865.4965119136862,1326.3090357464196,290405.6144093484,2013-2019,15
70-74 years,497.4160691366242,1.314043566806679,2081.323914135808,1583.907844999184,195947.55481529192,2013-2019,16
75-79 years,431.3725340062092,1.2321545621226888,2289.4989910613067,1858.1264570550975,114738.30855569175,2013-2019,17
80-84 years,334.5827855925795,1.1561574016436624,2477.182381070407,2142.5995954778273,58207.53784676172,2013-2019,18
< 1 year,43.67578052152936,1.13059246269025,378.11912910224504,334.4433485807157,6122.893695063435,2013-2019,1
1-4 years,-11.384459809098551,0.8190646569872535,51.53558455335938,62.92004436245793,-2658.0543776205504,2020-2022,2
10-14 years,-1.8599704339584378,0.9521077847987593,36.97662182102362,38.83659225498206,-600.4922729904725,2020-2022,4
15-19 years,7.175314581896117,1.1317666863801632,61.63000854903778,54.454693967141665,2353.475629653932,2020-2022,5
20-24 years,33.89003757459555,1.3509288946001974,130.46241476002348,96.57237718542792,11389.788228897129,2020-2022,6
25-29 years,49.901829979637995,1.2932078254068358,220.09452490651285,170.19269492687485,17269.489373699136,2020-2022,7
30-34 years,88.2074718818962,1.3703941251390346,326.3523718550959,238.1448999731997,30943.513678338182,2020-2022,8
35-39 years,142.12023797791647,1.4345406930512445,469.1787626467592,327.0585246688427,47615.568016657184,2020-2022,9
40-44 years,184.44576770352808,1.4081534734327008,636.3487397700901,451.90297206656203,58137.21191281052,2020-2022,10
45-49 years,281.10094424545696,1.4464642662827343,910.7167174985017,629.6157732530447,83188.02958669567,2020-2022,11
5-9 years,0.7007344571047973,1.0266930335587179,26.9523201213328,26.251585664228003,216.9113491465164,2020-2022,3
50-54 years,406.8451046594213,1.4982695113789108,1223.3612578021618,816.5161531427406,125807.21045539666,2020-2022,12
55-59 years,553.650469390697,1.523026768867761,1612.2013932549378,1058.5509238642408,174487.98364774964,2020-2022,13
60-64 years,622.0477721323296,1.4697920271317502,1946.1395749033463,1324.0918027710168,190401.01635016585,2020-2022,14
65-69 years,661.8313172954756,1.420097623848138,2237.253980325635,1575.4226630301594,172158.63977052458,2020-2022,15
70-74 years,585.3744853264395,1.3086528900230772,2481.9207489388514,1896.5462636124118,122640.83084535185,2020-2022,16
75-79 years,514.4296383220008,1.2323630031005246,2728.334741362215,2213.9051030402143,71278.23894069213,2020-2022,17
80-84 years,451.6016605182813,1.1755172682425032,3024.577328612238,2572.9756680939568,37351.314003042695,2020-2022,18
< 1 year,56.15571863148671,1.1874812249235414,355.6828774410591,299.52715880957237,3151.7453237640552,2020-2022,1
