age_cat,unadj_excess_deaths_number,unadj_excess_deaths_rate,ratio_unadj_excess_deaths_rate,male_death_rate,female_death_rate,Year,age
30-34 years,870.1379751201999,1.2505357410255662,2.207079780995941,2.286536642303003,1.036000901277437,2006-2012,8
35-39 years,1204.0312989018669,1.6951964266270858,2.0617853012485137,3.2917493499287813,1.5965529233016955,2006-2012,9
40-44 years,2522.2941976532775,3.396554208032748,2.2890513201464584,6.031479718715163,2.634925510682415,2006-2012,10
45-49 years,4049.424298401948,5.197870298449267,2.3217967149594663,9.130298212380543,3.9324279139312757,2006-2012,11
5-9 years,7.54026427060834,0.010503906955095621,1.2188137578831473,0.05850777589237244,0.04800386893727682,2006-2012,3
50-54 years,5795.05787630196,7.739981163654357,2.6384372923362833,12.463983235541862,4.724002071887505,2006-2012,12
55-59 years,6203.497240028374,9.4387209843886275,2.8025547769950125,14.675022873712429,5.236301889323801,2006-2012,13
60-64 years,5104.370841060204,9.493411246048407,2.2297824367340064,17.212997217092624,7.719585971044217,2006-2012,14
65-69 years,3812.5463364912675,9.590901361429244,1.6206878464775332,25.04295413781046,15.452052776381217,2006-2012,15
70-74 years,2745.0821897612186,9.356527703137402,1.227544835180445,50.47601826734906,41.11949056421166,2006-2012,16
75-79 years,946.6058761304994,4.228534551752858,1.0344152813032779,127.09646971374481,122.86793516199195,2006-2012,17
80-84 years,-2581.034023649554,-16.213535564838935,0.9522216841958334,323.1357129791002,339.34924854393915,2006-2012,18
< 1 year,1.150975774559841,0.05455259647196242,1.2373623477732498,0.2843809453391385,0.22982834886717607,2006-2012,1
1-4 years,-7.607234473782192,-0.013348130884614083,0.7921931393306852,0.050885219456283014,0.0642333503408971,2013-2019,2
10-14 years,-16.391093850997024,-0.022142635732623463,0.719287775412737,0.0567375618262119,0.07888019755883537,2013-2019,4
15-19 years,21.38072079305431,0.028299744592236525,1.168858336005134,0.1958943405224968,0.16759459593026027,2013-2019,5
20-24 years,223.14546904482677,0.27826139330500443,1.4402554488845283,0.9103067070201059,0.6320453137151014,2013-2019,6
25-29 years,510.4512716715087,0.6295045664914665,1.4368249772533364,2.0705956195939215,1.441091053102455,2013-2019,7
30-34 years,1026.6269544651796,1.3335579614141118,1.6168250304337806,3.4955291779133684,2.1619712164992566,2013-2019,8
35-39 years,1845.7875478545648,2.543595258008834,2.064951700277586,4.9320559340618715,2.3884606760530374,2013-2019,9
40-44 years,2308.1943858803797,3.3048080720103137,2.1473247562689903,6.185255002099479,2.8804469300891657,2013-2019,10
45-49 years,3770.1210625727767,5.2151297295492585,2.242673534551085,9.411831103279907,4.196701373730648,2013-2019,11
5-9 years,-1.6675071189950188,-0.0022879122544667563,0.9579628960803407,0.05213810764546213,0.05442601989992889,2013-2019,3
50-54 years,5977.229387080537,7.998799820701728,2.429353721271572,13.594895245972591,5.596095425270863,2013-2019,12
55-59 years,8133.135248700961,10.987801296329536,2.526528098656773,18.185704371941412,7.197903075611877,2013-2019,13
60-64 years,8677.156775291358,13.323106968092986,2.38727006634056,22.926937751552206,9.60383078345922,2013-2019,14
65-69 years,6587.812179675322,12.231395146569774,1.7206735392776709,29.203566982973353,16.97217183640358,2013-2019,15
70-74 years,4142.538144855676,10.515900758266703,1.238317114076088,54.64156415862691,44.12566340036021,2013-2019,16
75-79 years,251.5862132492548,0.9458687660336267,1.0074492384701705,127.92109849202737,126.97522972599374,2013-2019,17
80-84 years,-3533.8923524103084,-20.313168895178308,0.9425438406427442,333.2288903446912,353.5420592398695,2013-2019,18
< 1 year,1.9401579682840104,0.03244007173494293,1.160877560682936,0.23408454966730735,0.20164447793236442,2013-2019,1
1-4 years,1.727586355151498,0.0073992607497275695,1.1210437420145158,0.06852807770946956,0.06112881695974199,2020-2022,2
