age_cat,unadj_excess_deaths_number,unadj_excess_deaths_rate,ratio_unadj_excess_deaths_rate,male_death_rate,female_death_rate,Year,age
5-9 years,152.0060439489385,0.2117508465154906,1.3220508271349432,0.8692583846866762,0.6575075381711856,2006-2012,3
50-54 years,2854.0060853129107,3.811860694542922,1.1625751680224254,27.258619144253522,23.4467584497106,2006-2012,12
55-59 years,7250.88252340263,11.03233456563352,1.2816629543797204,50.20090250858143,39.16856794294791,2006-2012,13
60-64 years,11120.908586424863,20.683324532649664,1.2812067383192545,94.23534770347372,73.55202317082406,2006-2012,14
65-69 years,14965.994230488664,37.648689818268565,1.2660810136779725,179.14202411469194,141.49333429642337,2006-2012,15
70-74 years,22593.695069965732,77.00991053268316,1.309998223758582,325.43040016960543,248.42048963692227,2006-2012,16
75-79 years,34283.701301626,153.14696345273387,1.3752294506900655,561.2891366512636,408.1421731985297,2006-2012,17
80-84 years,47323.03464480516,297.2737663352211,1.4611978542127393,941.8426072780414,644.5688409428203,2006-2012,18
< 1 year,720.0915751481366,4.995216475542797,1.408931870042427,17.21049447533416,12.215277999791361,2006-2012,1
1-4 years,231.87312912209313,0.40685914004802637,1.2652625572409386,1.9406569902982418,1.5337978502502154,2013-2019,2
10-14 years,64.81492926622525,0.08755812039295241,1.1144765777420185,0.852414321722374,0.7648562013294216,2013-2019,4
15-19 years,206.50426211063484,0.27333119081924073,1.3594530794419972,1.0337397293788513,0.7604085385596105,2013-2019,5
20-24 years,449.72371850353966,0.560803448301088,1.4386366159247705,1.839318346376241,1.278514898075153,2013-2019,6
25-29 years,460.95461504746663,0.5684637324293549,1.3133517291598318,2.382603178710814,1.8141394462814593,2013-2019,7
30-34 years,375.8928026606359,0.48827360069412284,1.1784775262795264,3.2240443773991005,2.7357707767049777,2013-2019,8
35-39 years,474.0146196094852,0.6532178310916565,1.1621679748347409,4.681250072089459,4.028032240997803,2013-2019,9
40-44 years,157.4985919855544,0.22550207266256272,1.0325040854853642,7.1631552721073355,6.937653199444773,2013-2019,10
45-49 years,209.5006527742462,0.2897978777098924,1.0227483215835569,13.029105990857357,12.739308113147464,2013-2019,11
5-9 years,102.39160973633375,0.14048696764276625,1.182318518582428,0.911044828331233,0.7705578606884668,2013-2019,3
50-54 years,1249.3447020744425,1.6718880156327245,1.0645934736624345,27.555122355529246,25.88323433989652,2013-2019,12
55-59 years,5496.832161911647,7.426176708914994,1.1542616751586163,55.566304198644254,48.14012748972926,2013-2019,13
60-64 years,14646.195330298891,22.488106659177433,1.2835288675702683,101.80315789855116,79.31505123937373,2013-2019,14
65-69 years,22374.711346263968,41.542461791932965,1.3136160128368213,174.00528285824143,132.46282106630846,2013-2019,15
70-74 years,26691.62178220843,67.75711796099168,1.2812208593077459,308.69627918744834,240.93916122645666,2013-2019,16
75-79 years,32351.2593940949,121.62846845828471,1.3069154049610898,517.9216049129521,396.29313645466743,2013-2019,17
80-84 years,36690.349699492755,210.8998226164466,1.3365634765451524,837.5270038582976,626.627181241851,2013-2019,18
< 1 year,530.3681724206665,3.783218368289779,1.362612218892043,14.216453022790263,10.433234654500485,2013-2019,1
1-4 years,27.14177866647674,0.11624836985184617,1.0791632720980429,1.5847117970314835,1.4684634271796373,2020-2022,2
10-14 years,70.83630331831705,0.2194090344690781,1.3538918619741862,0.8393979577664507,0.6199889232973725,2020-2022,4
15-19 years,39.850529072481265,0.12149693786805693,1.1437871374573294,0.9664747294602473,0.8449777915921903,2020-2022,5
20-24 years,135.33945086888662,0.4026992410302106,1.3003135089810394,1.7436287330020004,1.3409294919717898,2020-2022,6
25-29 years,237.03650645989978,0.6849395015896524,1.3548644630317206,2.615083466240255,1.9301439646506027,2020-2022,7
30-34 years,334.66788905899216,0.9540031142167948,1.3302647626040494,3.8426040860393265,2.8886009718225316,2020-2022,8
35-39 years,280.5286269090975,0.8373058828573026,1.193538576971609,5.163605558916874,4.3262996760595716,2020-2022,9
40-44 years,356.58964180303155,1.1313141458542075,1.1570595555625527,8.334404348179625,7.203090202325417,2020-2022,10
45-49 years,424.6829518103277,1.4350475585482947,1.1195173259382225,13.442072877120598,12.007025318572303,2020-2022,11
5-9 years,43.77594452087757,0.14141866176567242,1.2102348089424604,0.8140887228133536,0.6726700610476812,2020-2022,3
50-54 years,655.7717520833512,2.120685500801507,1.0908871804953229,25.453849641707397,23.33316414090589,2020-2022,12
55-59 years,1889.3256836890814,5.994831447637338,1.1266501495895578,53.328620369838596,47.33378892220126,2020-2022,13
60-64 years,5531.082276731591,18.070268077739186,1.2158141181166593,101.80097223848935,83.73070416075016,2020-2022,14
65-69 years,11280.828234755467,43.36700975765068,1.3449459983800172,169.08816600041558,125.7211562427649,2020-2022,15
70-74 years,14345.309846844684,68.47131017103086,1.3347508649914586,273.0153975261986,204.54408735516776,2020-2022,16
75-79 years,15315.870507720327,110.53777201803382,1.316142293888742,460.1834036048494,349.64563158681557,2020-2022,17
80-84 years,15690.834597687019,189.71238759246648,1.3490329633372833,733.2495531900333,543.5371655975669,2020-2022,18
< 1 year,137.13861178904102,2.4434452996794835,1.2982172787381954,10.636952094517426,8.193506794837942,2020-2022,1
