age_cat,excess_yrs_lost,ratio_excess_yrs_lost,male_years_lost,female_years_lost,exc_pll_number,Year,age
40-44 years,-17.9121018120112,0.93927970059237,277.08153271806503,294.99363453007624,-12510.442948855462,2013-2019,10
45-49 years,-36.82865640651147,0.9236628086341195,445.6184411031874,482.4470975096989,-26624.168606529634,2013-2019,11
5-9 years,6.406477240348728,1.108602057462128,65.3968627823796,58.99038554203087,4669.255293818478,2013-2019,3
50-54 years,-40.43691812630732,0.9530538380723955,820.9097067301598,861.3466248564671,-30217.125164451176,2013-2019,12
55-59 years,36.3151610267646,1.0261377620975047,1425.6904599254958,1389.3752988987312,26880.365620344266,2013-2019,13
60-64 years,257.44766384138984,1.1318770910467013,2209.62648275559,1952.1788189142003,167672.13127794932,2013-2019,14
65-69 years,413.173003924976,1.1518586270498825,3133.9470024233083,2720.7739984983323,222534.39734005654,2013-2019,15
70-74 years,474.4716596709518,1.1183481503183763,4483.589321371148,4009.117661700196,186909.04317395517,2013-2019,16
75-79 years,670.4157153689721,1.1301926809483638,5819.827421814038,5149.411706445066,178320.03464894384,2013-2019,17
80-84 years,905.4762499760482,1.148900032432631,6986.57801458262,6081.101764606572,157526.1650012206,2013-2019,18
< 1 year,238.08396745969662,1.281651519333632,1083.397949869544,845.3139824098473,33376.915211305284,2013-2019,1
1-4 years,0.8130275071152226,1.0069570214120687,117.67733752703603,116.86431001992081,189.8264266071189,2020-2022,2
10-14 years,11.163652310036113,1.2549928793166631,54.94390350745298,43.78025119741687,3604.1900603021754,2020-2022,4
15-19 years,2.7262366307685255,1.0491961145540947,58.14192657861659,55.415689947848065,894.1951461434143,2020-2022,5
20-24 years,15.24606705946961,1.1877864233214137,96.43440213614637,81.18833507667676,5123.90919451483,2020-2022,6
25-29 years,24.723031338368315,1.2296170096793615,132.39376258293817,107.67073124456985,8555.881160225934,2020-2022,7
30-34 years,30.14864399984299,1.2046932997528486,177.43555586381294,147.28691186396995,10576.2579755328,2020-2022,8
35-39 years,15.554695860939376,1.0777326689327225,215.6596977154613,200.10500185452193,5211.401903647677,2020-2022,9
40-44 years,11.901833954830465,1.0396908730932397,311.76507775073486,299.8632437959044,3751.451992627246,2020-2022,10
45-49 years,0.1510879010901931,1.0003406037155331,443.7396167393015,443.5885288382113,44.712424640977936,2020-2022,11
5-9 years,6.181302767233987,1.1216095272125948,57.01040233628322,50.829099569049234,1913.4134323343237,2020-2022,3
50-54 years,-25.252313195085776,0.9667205190641197,733.5429710144105,758.7952842094962,-7808.679628280685,2020-2022,12
55-59 years,-13.431867511204018,0.9899064390627,1317.3043904498102,1330.7362579610142,-4233.1752761502985,2020-2022,13
60-64 years,122.34143696096316,1.0609467748652472,2129.6902627431145,2007.3488257821514,37447.17846871697,2020-2022,14
65-69 years,423.07902924324253,1.1685117522949127,2933.7586909371717,2510.679661693929,110053.28440423823,2020-2022,15
70-74 years,524.1935812136476,1.1587804037801173,3825.568113171398,3301.3745319577506,109822.92179679069,2020-2022,16
75-79 years,583.35821491141,1.132374807086759,4990.225561876266,4406.867346964856,80828.83087005216,2020-2022,17
80-84 years,808.072053251427,1.1582105375573017,5915.646211886433,5107.574158635006,66834.45973922778,2020-2022,18
< 1 year,136.53620418495814,1.2083084476441832,791.988278880359,655.4520746954008,7663.108113501195,2020-2022,1
