age_cat,excess_yrs_lost,ratio_excess_yrs_lost,male_years_lost,female_years_lost,exc_pll_number,Year,age
75-79 years,105.20119459106309,1.0851965340483591,1340.007231786766,1234.8060371957029,23550.491962887543,2006-2012,17
80-84 years,255.65845221684344,1.1588411918394041,1865.1808264592005,1609.522374242357,40698.28946107549,2006-2012,18
< 1 year,32.08984439412322,1.1285009905692833,281.8143348588209,249.7244904646977,4625.950989143437,2006-2012,1
1-4 years,-1.5786165378351136,0.7569561185856812,4.91657490104762,6.495191438882734,-899.669493153098,2013-2019,2
10-14 years,-0.24985134886363225,0.9395282433817215,3.8818518268981017,4.131703175761734,-184.95254844427592,2013-2019,4
15-19 years,-2.8240213894827475,0.6311285934756148,4.831821106121634,7.655842495604381,-2133.574479633566,2013-2019,5
20-24 years,-3.878721350519724,0.7933033991521626,14.886567167094066,18.76528851761379,-3110.453393393333,2013-2019,6
25-29 years,-0.3995401075622844,0.9867144264689458,29.67368982326334,30.073229930825626,-323.9781994364675,2013-2019,7
30-34 years,-2.142067448141603,0.9584082021988676,49.36009310725721,51.50216055539881,-1649.0503181524048,2013-2019,8
35-39 years,1.394895294317621,1.0182429987643598,77.85684720996093,76.46195191564331,1012.220932833431,2013-2019,9
40-44 years,5.647652244644803,1.0504482210042265,117.59713494635669,111.94948270171189,3944.5192944485098,2013-2019,10
45-49 years,22.135488692711903,1.1350325882469348,186.06250053545773,163.92701184274583,16002.185272186422,2013-2019,11
5-9 years,1.196892697383376,1.4367369222726327,3.937427413695308,2.740534716311932,872.3355057272938,2013-2019,3
50-54 years,54.05005648473218,1.237613418959933,281.520612319991,227.47055583525884,40389.757618107455,2013-2019,12
55-59 years,56.927542712307286,1.1726529678095192,386.6498952125729,329.72235250026563,42137.58437823775,2013-2019,13
60-64 years,87.50426462296309,1.1881638880237937,552.5470820412448,465.04281741828174,56990.32699042524,2013-2019,14
65-69 years,70.72993517254451,1.1083364060827083,723.6031264665821,652.8731912940376,38095.043354723886,2013-2019,15
70-74 years,66.50067400686862,1.073712772629732,968.660118488891,902.1594444820224,26196.669697125624,2013-2019,16
75-79 years,94.24629337860961,1.0786698400530546,1292.2440688291567,1197.9977754505471,25068.03154451531,2013-2019,17
80-84 years,225.63597634742973,1.1481809037218569,1748.3421461718497,1522.70616982442,39254.00587951029,2013-2019,18
< 1 year,21.895316040725334,1.1235020969381373,199.1823142662923,177.28699822556698,3069.4973492481513,2013-2019,1
1-4 years,0.02686801182368903,1.0054021213546165,5.000471909249767,4.973603897426078,6.273168656526029,2020-2022,2
10-14 years,-1.7401916534633808,0.4491722420330106,1.419038483895944,3.159230137359325,-561.82164100498,2020-2022,4
15-19 years,-3.053851161549817,0.6431071284747439,5.502921487056325,8.556772648606142,-1001.6514541998797,2020-2022,5
20-24 years,-2.195274366598902,0.8880142662425747,17.40788661597887,19.603160982577773,-737.789389724103,2020-2022,6
25-29 years,4.283098161185073,1.1188769175972886,40.312785402022186,36.02968724083711,1482.2486111486792,2020-2022,7
30-34 years,10.696621325299134,1.1799661653346634,70.13346772033009,59.436846395030955,3752.415087177333,2020-2022,8
35-39 years,1.9201866622539399,1.0199225143486286,98.30293377198882,96.38274710973488,643.3339820007724,2020-2022,9
40-44 years,10.116576811258028,1.073615925853096,147.54032981065842,137.4237529994004,3188.739851454357,2020-2022,10
45-49 years,31.81749125301579,1.1604792803182993,230.08290713666167,198.2654158836459,9415.957000198108,2020-2022,11
5-9 years,0.4566725369145703,1.1188796386815263,4.298142295566656,3.8414697586520856,141.36233076017746,2020-2022,3
50-54 years,46.12622318664222,1.1646941243230386,326.19828632939374,280.0720631427515,14263.441790241817,2020-2022,12
55-59 years,55.211618531628744,1.1435846040172,439.73486814838407,384.5232496167553,17400.444005971436,2020-2022,13
60-64 years,92.08860987717867,1.1793132795039472,605.6512982175674,513.5626883403887,28187.167771350432,2020-2022,14
65-69 years,89.02226540414983,1.1283866591851208,782.4141331354267,693.3918677312769,23156.885630461584,2020-2022,15
70-74 years,47.40650692759175,1.0505585698268545,985.0617271987043,937.6552202711125,9932.05809753318,2020-2022,16
75-79 years,97.05787300564793,1.0811292160693227,1293.3947502499027,1196.3368772442548,13448.125356341967,2020-2022,17
80-84 years,199.65401134088142,1.1329856582212718,1700.9738830572865,1501.319871716405,16513.091783147745,2020-2022,18
< 1 year,45.089932135018614,1.4088868044984266,155.36478483008062,110.27485269506201,2530.6769500711334,2020-2022,1
