Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
20-24 years	M	2006	179	10797351	1.65781403234923
20-24 years	M	2007	191	10807836	1.76723629041003
20-24 years	M	2008	153	10841046	1.4113029314699
20-24 years	M	2009	167	10924709	1.52864483621486
20-24 years	M	2010	186	11014176	1.6887327749257
20-24 years	M	2011	160	11312700	1.41433963598434
20-24 years	M	2012	148	11549456	1.28144563692004
25-29 years	F	2006	268	10014422	2.67614047021386
25-29 years	F	2007	270	10229259	2.63948737635835
25-29 years	F	2008	230	10393532	2.21291472427275
25-29 years	F	2009	240	10466871	2.29294886695365
25-29 years	F	2010	194	10466258	1.85357555680359
25-29 years	F	2011	178	10518279	1.6922920565237
25-29 years	F	2012	170	10553440	1.61084916387453
25-29 years	M	2006	375	10095589	3.71449352781695
25-29 years	M	2007	374	10313439	3.62633647224752
25-29 years	M	2008	378	10509136	3.59687038021013
25-29 years	M	2009	357	10611357	3.36431994513049
25-29 years	M	2010	288	10635591	2.70788901152743
25-29 years	M	2011	281	10761515	2.61115651467289
25-29 years	M	2012	324	10844886	2.987583271968
30-34 years	F	2006	421	9611918	4.37997910510681
30-34 years	F	2007	414	9559334	4.33084564259393
30-34 years	F	2008	393	9625879	4.08274402784411
30-34 years	F	2009	360	9800559	3.67325986201399
30-34 years	F	2010	320	9965599	3.21104632044697
30-34 years	F	2011	323	10228056	3.15798036303282
30-34 years	F	2012	261	10417089	2.50549841707218
30-34 years	M	2006	641	9673250	6.62652159305301
30-34 years	M	2007	576	9611431	5.99286412189819
30-34 years	M	2008	534	9678926	5.51714105469966
30-34 years	M	2009	525	9844555	5.3328972208495
30-34 years	M	2010	468	9996500	4.68163857350072
30-34 years	M	2011	480	10282648	4.66805826670328
30-34 years	M	2012	452	10493906	4.30726175744284
35-39 years	F	2006	763	10489448	7.273976666837
35-39 years	F	2007	715	10502839	6.80768314167246
35-39 years	F	2008	611	10437809	5.85371891744714
35-39 years	F	2009	575	10292169	5.58677184566246
35-39 years	F	2010	473	10137620	4.66578940619199
35-39 years	F	2011	462	9832998	4.69846531037635
35-39 years	F	2012	397	9773586	4.06196865715409
35-39 years	M	2006	1402	10451785	13.4139766556622
35-39 years	M	2007	1251	10461052	11.9586443122546
35-39 years	M	2008	992	10379654	9.55715864902626
35-39 years	M	2009	953	10215627	9.32884491573547
35-39 years	M	2010	721	10042022	7.17982892290019
35-39 years	M	2011	629	9761311	6.4438065747521
35-39 years	M	2012	564	9714613	5.80568675252426
40-44 years	F	2006	1122	11238163	9.98383810592532
40-44 years	F	2007	1098	10999163	9.98257776523541
40-44 years	F	2008	998	10757924	9.27688278890983
40-44 years	F	2009	903	10549441	8.55969524830747
40-44 years	F	2010	746	10496987	7.10680121829245
40-44 years	F	2011	752	10571486	7.11347487004192
40-44 years	F	2012	705	10569227	6.67030805564115
40-44 years	M	2006	2472	11064405	22.3419153583044
40-44 years	M	2007	2220	10833176	20.4926053079909
40-44 years	M	2008	1876	10617099	17.6696101260806
40-44 years	M	2009	1621	10430574	15.5408513472029
40-44 years	M	2010	1380	10393977	13.2769198931266
40-44 years	M	2011	1193	10462159	11.4030000882227
40-44 years	M	2012	1047	10458994	10.0105230005869
45-49 years	F	2006	1532	11505455	13.3154229884868
45-49 years	F	2007	1533	11542213	13.281681771078
45-49 years	F	2008	1422	11556983	12.3042493010503
45-49 years	F	2009	1379	11576574	11.9119870870259
45-49 years	F	2010	1218	11499506	10.5917593329661
45-49 years	F	2011	1182	11205304	10.5485759244015
45-49 years	F	2012	1100	10962854	10.0338835124503
45-49 years	M	2006	3266	11209831	29.1351403959614
45-49 years	M	2007	3039	11257548	26.995221339496
45-49 years	M	2008	2791	11263990	24.7780759748544
45-49 years	M	2009	2526	11285671	22.3823643272961
45-49 years	M	2010	2416	11209085	21.5539448581218
45-49 years	M	2011	2177	10952701	19.8763756994736
45-49 years	M	2012	1997	10726625	18.6172258282545
5-9 years	F	2006	33	9555173	0.345362663763388
5-9 years	F	2007	26	9640683	0.269690435833229
5-9 years	F	2008	20	9748488	0.205160020712956
5-9 years	F	2009	34	9874744	0.344312723448831
5-9 years	F	2010	37	9959019	0.371522536506859
5-9 years	F	2011	49	9950009	0.492461866114895
5-9 years	F	2012	24	10016343	0.23960840797884
5-9 years	M	2006	49	9989515	0.490514304248004
5-9 years	M	2007	48	10073928	0.476477497159003
5-9 years	M	2008	36	10181114	0.353595883515301
5-9 years	M	2009	36	10307755	0.349251607163733
5-9 years	M	2010	37	10389638	0.356124053600328
5-9 years	M	2011	38	10384187	0.365941021670738
5-9 years	M	2012	38	10459193	0.363316749198528
50-54 years	F	2006	1709	10506120	16.2667093084792
50-54 years	F	2007	1827	10795749	16.9233278765559
50-54 years	F	2008	1836	11040553	16.6296017962144
50-54 years	F	2009	1814	11221280	16.1657137153694
50-54 years	F	2010	1729	11364851	15.2135738515182
50-54 years	F	2011	1737	11493652	15.1126900309841
50-54 years	F	2012	1642	11499014	14.2794851802076
50-54 years	M	2006	3849	10064753	38.2423691868047
50-54 years	M	2007	3723	10344429	35.9903867095999
50-54 years	M	2008	3672	10598921	34.6450360371589
50-54 years	M	2009	3544	10783563	32.8648332652204
50-54 years	M	2010	3276	10933274	29.9635772413643
50-54 years	M	2011	3275	11066546	29.5936961722294
50-54 years	M	2012	3083	11080245	27.8242944989032
55-59 years	F	2006	1756	9473065	18.5367671392522
55-59 years	F	2007	1836	9509473	19.3070635985822
55-59 years	F	2008	1946	9702238	20.0572280333671
55-59 years	F	2009	2056	9946217	20.671175784723
55-59 years	F	2010	2143	10141157	21.1317111055474
55-59 years	F	2011	2137	10439497	20.4703349213089
55-59 years	F	2012	2169	10704108	20.2632484649819
55-59 years	M	2006	3382	8923795	37.89867427479
55-59 years	M	2007	3458	8945299	38.6571762441926
55-59 years	M	2008	3725	9112330	40.878677572037
55-59 years	M	2009	3876	9334386	41.5238881271891
55-59 years	M	2010	3837	9523648	40.2891833045488
55-59 years	M	2011	3932	9816051	40.0568415954644
55-59 years	M	2012	4027	10068409	39.9963887045113
60-64 years	F	2006	1701	7058989	24.096935127679
60-64 years	F	2007	1819	7639198	23.8114000972353
60-64 years	F	2008	2033	7979525	25.4777070063694
60-64 years	F	2009	2127	8383324	25.3717976306296
60-64 years	F	2010	2125	8740424	24.3123216905724
60-64 years	F	2011	2362	9264438	25.4953403541586
60-64 years	F	2012	2406	9279200	25.9289593930511
60-64 years	M	2006	2394	6474264	36.9771760929119
60-64 years	M	2007	2596	7034464	36.9040199793474
60-64 years	M	2008	2962	7362970	40.2283317737272
60-64 years	M	2009	3133	7741673	40.4692887441771
60-64 years	M	2010	3262	8077500	40.3837821108016
60-64 years	M	2011	3543	8542154	41.4766579951614
60-64 years	M	2012	3804	8534485	44.5721095063147
65-69 years	F	2006	1982	5609202	35.3347945037458
65-69 years	F	2007	2060	5824805	35.3659907928248
65-69 years	F	2008	2243	6147908	36.4839551925631
65-69 years	F	2009	2379	6407878	37.1261749989622
65-69 years	F	2010	2291	6582716	34.8032635769187
65-69 years	F	2011	2449	6801858	36.004868081633
65-69 years	F	2012	2575	7370497	34.9365856875052
65-69 years	M	2006	2323	4943999	46.986255458385
65-69 years	M	2007	2422	5145430	47.070895921235
65-69 years	M	2008	2547	5446439	46.7645006214152
65-69 years	M	2009	2738	5684499	48.1660740902584
65-69 years	M	2010	2761	5852547	47.1760414739087
65-69 years	M	2011	2841	6071930	46.7890769491743
65-69 years	M	2012	3165	6606856	47.9047825470996
70-74 years	F	2006	2647	4741436	55.8269688760958
70-74 years	F	2007	2584	4770997	54.1605873992375
70-74 years	F	2008	2644	4856336	54.4443382830183
70-74 years	F	2009	2748	4967279	55.3220384842486
70-74 years	F	2010	2746	5034194	54.5469642210848
70-74 years	F	2011	2762	5203567	53.0789744803901
70-74 years	F	2012	2940	5412033	54.3233938152262
70-74 years	M	2006	2580	3908390	66.0118360757243
70-74 years	M	2007	2726	3957495	68.8819568944496
70-74 years	M	2008	2679	4054996	66.0666496341797
70-74 years	M	2009	2821	4173443	67.5940704114085
70-74 years	M	2010	2788	4243972	65.6931761095502
70-74 years	M	2011	2943	4404383	66.8198020017787
70-74 years	M	2012	2941	4596006	63.9903429194827
75-79 years	F	2006	3703	4269136	86.7388623833956
75-79 years	F	2007	3580	4225224	84.7292356570918
75-79 years	F	2008	3785	4178497	90.5828100391121
75-79 years	F	2009	3644	4135780	88.1091353988848
75-79 years	F	2010	3596	4135407	86.9563745478982
75-79 years	F	2011	3674	4155949	88.4033947481069
75-79 years	F	2012	3582	4198131	85.3236833247938
75-79 years	M	2006	3412	3177898	107.36656746063
75-79 years	M	2007	3210	3175139	101.097936184841
75-79 years	M	2008	3392	3167246	107.096196506365
75-79 years	M	2009	3438	3159284	108.82212551958
75-79 years	M	2010	3264	3182388	102.564489308029
75-79 years	M	2011	3336	3232738	103.194258241775
75-79 years	M	2012	3337	3291452	101.383826955398
80-84 years	F	2006	4853	3463549	140.116395061828
80-84 years	F	2007	4700	3469267	135.475303572772
80-84 years	F	2008	4958	3477946	142.555404828022
80-84 years	F	2009	4993	3454860	144.521051504258
80-84 years	F	2010	4755	3448953	137.8679268752
80-84 years	F	2011	4584	3446248	133.014223004264
80-84 years	F	2012	4653	3426353	135.800368496766
80-84 years	M	2006	3660	2184568	167.538845208755
80-84 years	M	2007	3672	2217809	165.568811380962
80-84 years	M	2008	3815	2252413	169.373911445192
80-84 years	M	2009	3902	2272851	171.678653814086
80-84 years	M	2010	3809	2294374	166.014782245615
80-84 years	M	2011	3812	2340295	162.885448202043
80-84 years	M	2012	3725	2356698	158.060133288185
< 1 year	F	2006	220	1975919	11.1340596451575
< 1 year	F	2007	221	2027181	10.9018385630094
< 1 year	F	2008	223	2022889	11.0238376895618
< 1 year	F	2009	317	1959169	16.1803295172596
< 1 year	F	2010	297	1929877	15.3895818230903
< 1 year	F	2011	245	1952827	12.5459142054058
< 1 year	F	2012	250	1926339	12.9779857024127
< 1 year	M	2006	259	2065819	12.53740042085
< 1 year	M	2007	261	2120816	12.3065838809213
< 1 year	M	2008	255	2109846	12.0861901769134
< 1 year	M	2009	413	2044418	20.2013482565698
< 1 year	M	2010	399	2014276	19.8086061691645
< 1 year	M	2011	316	2043710	15.4620763219831
< 1 year	M	2012	314	2016738	15.5696972040989
