age_cat,unadj_excess_deaths_number,unadj_excess_deaths_rate,ratio_unadj_excess_deaths_rate,male_death_rate,female_death_rate,Year,age
5-9 years,0.6617327819551253,0.003177593881819561,1.0901756180706963,0.03841543255488941,0.03523783867306985,2013-2019,3
50-54 years,98.96801473304004,0.1324401804309039,1.1733143103827575,0.896602009528658,0.7641618290977541,2013-2019,12
55-59 years,123.89137503473478,0.16737626629633806,1.130534452828588,1.4496145004897953,1.2822382341934573,2013-2019,13
60-64 years,334.21484998989536,0.5131612015378173,1.278562249238608,2.3553390376962953,1.842177836158478,2013-2019,14
65-69 years,104.25300360706296,0.19356345438457767,1.0677078791848853,3.0523659558781984,2.8588025014936207,2013-2019,15
70-74 years,41.468585458176904,0.10526868166692083,1.0246319047568604,4.378940681701808,4.273672000034887,2013-2019,16
75-79 years,90.00620259730658,0.33838919345608875,1.0528207336989712,6.744759755905866,6.406370562449777,2013-2019,17
80-84 years,26.756500152974013,0.15379905567313834,1.014571324639245,10.708711493689362,10.554912438016224,2013-2019,18
< 1 year,4.366287620967238,0.043806970477664575,1.1580058285719217,0.32105604966416035,0.2772490791864958,2013-2019,1
1-4 years,3.468925896652375,0.04569048633223837,3.2656812554452612,0.06585682094900205,0.020166334616763683,2020-2022,2
10-14 years,3.2890337697754983,0.015238866995040248,1.2587556060022203,0.07413176300019769,0.058892896005157444,2020-2022,4
15-19 years,15.542219918837072,0.0473853715812925,2.6433264239028484,0.07622040453156524,0.02883503295027274,2020-2022,5
20-24 years,-16.20948003627587,-0.04823091320524387,0.44506098649667936,0.038681183496631404,0.08691209670187527,2020-2022,6
25-29 years,-13.51433037042684,-0.03905094133592461,0.639755521770411,0.06935027976769736,0.10840122110362198,2020-2022,7
30-34 years,-20.89420453577665,-0.05956094638257922,0.71336260997921,0.1482310181558197,0.20779196453839893,2020-2022,8
35-39 years,-24.418326424327006,-0.0728824312509258,0.8155970772045567,0.32235225454509964,0.39523468579602544,2020-2022,9
40-44 years,23.05463962183012,0.07314301054811384,1.1547858863364038,0.5456861621191075,0.47254315157099364,2020-2022,10
45-49 years,8.547718188400438,0.02888362262985611,1.0352552598166205,0.8481549251275189,0.8192713024976628,2020-2022,11
50-54 years,52.01346323891573,0.1682051674028504,1.1477711724929427,1.306486501746892,1.1382813343440417,2020-2022,12
55-59 years,65.67446743816356,0.2083851217945587,1.1233727548669377,1.8974543333827263,1.6890692115881676,2020-2022,13
60-64 years,60.86901578645313,0.1988615207400799,1.0788324999656,2.7214444760802836,2.5225829553402037,2020-2022,14
65-69 years,212.92069005291796,0.8185333072160521,1.2427610452534383,4.190298766379888,3.3717654591638357,2020-2022,15
70-74 years,51.45721347981339,0.2456093916638702,1.045880740439221,5.598822729387418,5.353213337723548,2020-2022,16
75-79 years,12.308866128790442,0.08883560599829465,1.0110127617154463,8.155441267110188,8.066605661111893,2020-2022,17
80-84 years,61.42864534993328,0.7427122441036111,1.0592613765317398,13.275533578515592,12.532821334411981,2020-2022,18
< 1 year,3.5759298630038003,0.06371355887123231,1.2052293083583896,0.37416414402825116,0.31045058515701884,2020-2022,1
