Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
25-29 years	M	2015	352	11409399	3.08517565210928
25-29 years	M	2016	343	11631474	2.9488953850561
25-29 years	M	2017	409	11902230	3.43633083884281
25-29 years	M	2018	387	12018838	3.21994522265796
25-29 years	M	2019	407	12004570	3.39037549866426
30-34 years	F	2013	349	10582777	3.29781115108067
30-34 years	F	2014	365	10719741	3.4049330109748
30-34 years	F	2015	403	10785909	3.73635638869195
30-34 years	F	2016	394	10818095	3.64204603490725
30-34 years	F	2017	402	10883081	3.69380692838728
30-34 years	F	2018	396	10944147	3.61837245058934
30-34 years	F	2019	422	11076695	3.80980066707624
30-34 years	M	2013	479	10681612	4.4843418764883
30-34 years	M	2014	515	10808825	4.76462520209181
30-34 years	M	2015	571	10889739	5.24346818596846
30-34 years	M	2016	539	10968264	4.91417784984023
30-34 years	M	2017	551	11089131	4.9688293879836
30-34 years	M	2018	559	11191871	4.99469659719988
30-34 years	M	2019	610	11354610	5.37226729936123
35-39 years	F	2013	517	9818501	5.26556956097474
35-39 years	F	2014	565	9981814	5.66029381032345
35-39 years	F	2015	546	10201161	5.35233195515687
35-39 years	F	2016	593	10397463	5.70331435658872
35-39 years	F	2017	601	10616012	5.66125961425062
35-39 years	F	2018	635	10773397	5.89414833594269
35-39 years	F	2019	612	10852580	5.63921205833083
35-39 years	M	2013	695	9785269	7.10251297128367
35-39 years	M	2014	780	9939836	7.84721196607268
35-39 years	M	2015	784	10173424	7.70635333787327
35-39 years	M	2016	803	10376442	7.73868345238185
35-39 years	M	2017	848	10615985	7.98795401462983
35-39 years	M	2018	939	10790190	8.70234907819047
35-39 years	M	2019	899	10884941	8.25911688451044
40-44 years	F	2013	773	10488928	7.36967590968305
40-44 years	F	2014	835	10372090	8.05045077703722
40-44 years	F	2015	793	10185045	7.78592534446338
40-44 years	F	2016	856	9919930	8.62909314884278
40-44 years	F	2017	850	9890258	8.59431573979162
40-44 years	F	2018	879	9916891	8.86366503372882
40-44 years	F	2019	874	10014484	8.72735929280031
40-44 years	M	2013	1225	10359992	11.8243334550837
40-44 years	M	2014	1247	10219393	12.2022902925839
40-44 years	M	2015	1261	10030153	12.5720913728833
40-44 years	M	2016	1232	9776321	12.6018775365498
40-44 years	M	2017	1254	9753115	12.8574306772759
40-44 years	M	2018	1365	9797410	13.9322535241457
40-44 years	M	2019	1387	9907139	14.000005450615
45-49 years	F	2013	1356	10710188	12.660842181295
45-49 years	F	2014	1314	10540579	12.4661083608405
45-49 years	F	2015	1439	10518915	13.6801181490677
45-49 years	F	2016	1328	10571668	12.5618776526088
45-49 years	F	2017	1393	10587683	13.1567973842813
45-49 years	F	2018	1414	10483140	13.4883250629105
45-49 years	F	2019	1399	10312396	13.5661974191061
45-49 years	M	2013	2009	10498118	19.1367633703489
45-49 years	M	2014	2025	10347463	19.5700144083627
45-49 years	M	2015	2076	10334929	20.0872207249803
45-49 years	M	2016	2173	10375955	20.9426505801153
45-49 years	M	2017	2199	10386175	21.1723757783785
45-49 years	M	2018	2227	10263995	21.6972046459493
45-49 years	M	2019	2255	10085355	22.3591534457637
5-9 years	F	2013	44	10061607	0.437305889605905
5-9 years	F	2014	52	10041137	0.517869639663317
5-9 years	F	2015	35	10028044	0.349021204932886
5-9 years	F	2016	42	9999876	0.42000520806458
5-9 years	F	2017	35	9936097	0.35225098949819
5-9 years	F	2018	33	9879652	0.334019862238063
5-9 years	F	2019	30	9873133	0.303854916164909
5-9 years	M	2013	49	10508974	0.466268162810185
5-9 years	M	2014	57	10478429	0.543974674066122
5-9 years	M	2015	54	10459132	0.516295233677135
5-9 years	M	2016	50	10429923	0.479389924546902
5-9 years	M	2017	53	10368141	0.511181319775647
5-9 years	M	2018	46	10315990	0.445909699408394
5-9 years	M	2019	44	10322762	0.426242511451877
50-54 years	F	2013	2144	11488260	18.6625302700322
50-54 years	F	2014	2175	11493228	18.9241873562414
50-54 years	F	2015	2209	11370470	19.4275170683358
50-54 years	F	2016	2268	11108872	20.4161142553447
50-54 years	F	2017	2211	10880912	20.3199878833686
50-54 years	F	2018	2222	10607357	20.9477252439038
50-54 years	F	2019	2180	10390540	20.9806227587787
50-54 years	M	2013	3302	11070966	29.8257622686223
50-54 years	M	2014	3413	11077581	30.8099755713815
50-54 years	M	2015	3614	10963847	32.9628824626976
50-54 years	M	2016	3619	10730184	33.7272874351456
50-54 years	M	2017	3583	10520182	34.0583461388786
50-54 years	M	2018	3604	10277207	35.0678934461474
50-54 years	M	2019	3697	10086611	36.6525486112233
55-59 years	F	2013	3102	10912048	28.4272943080896
55-59 years	F	2014	3125	11067461	28.2359251141703
55-59 years	F	2015	3324	11210375	29.6511044456586
55-59 years	F	2016	3323	11296702	29.4156648551055
55-59 years	F	2017	3513	11307436	31.0680511479349
55-59 years	F	2018	3327	11271658	29.5165094611636
55-59 years	F	2019	3552	11234902	31.6157630925486
55-59 years	M	2013	4792	10282382	46.6039872862144
55-59 years	M	2014	4956	10443988	47.4531376328659
55-59 years	M	2015	5248	10597567	49.5208003874852
55-59 years	M	2016	5289	10683406	49.5066835426829
55-59 years	M	2017	5580	10700520	52.1469984636261
55-59 years	M	2018	5653	10669327	52.9836605439125
55-59 years	M	2019	5863	10642489	55.0904962175671
60-64 years	F	2013	4037	9447628	42.7303022515281
60-64 years	F	2014	4174	9688238	43.0831695092544
60-64 years	F	2015	4456	9952697	44.7717839697119
60-64 years	F	2016	4630	10167404	45.5376810049055
60-64 years	F	2017	4713	10430419	45.1851454864853
60-64 years	F	2018	4843	10602115	45.6795648792717
60-64 years	F	2019	5089	10714416	47.4967557727831
60-64 years	M	2013	5914	8674373	68.1778383290642
60-64 years	M	2014	6330	8877894	71.3006936104441
60-64 years	M	2015	6674	9117180	73.2024595324431
60-64 years	M	2016	6900	9315632	74.0690486700205
60-64 years	M	2017	7315	9557283	76.5384890245481
60-64 years	M	2018	7614	9729536	78.256558175025
60-64 years	M	2019	8038	9856730	81.5483431117622
65-69 years	F	2013	4809	7695527	62.4908469556406
65-69 years	F	2014	5086	8076160	62.9754734923528
65-69 years	F	2015	5404	8471278	63.7920276019746
65-69 years	F	2016	5776	8883164	65.0218773401009
65-69 years	F	2017	5831	8906513	65.4689439065547
65-69 years	F	2018	5972	9052080	65.9737872400597
65-69 years	F	2019	6183	9255228	66.8054855050572
65-69 years	M	2013	6573	6913190	95.0791168765794
65-69 years	M	2014	7123	7249106	98.2603923849368
65-69 years	M	2015	7799	7596190	102.669891090139
65-69 years	M	2016	7992	7936919	100.693984655759
65-69 years	M	2017	8354	7929868	105.348537958009
65-69 years	M	2018	8753	8034813	108.938440757738
65-69 years	M	2019	9329	8199773	113.771442209437
70-74 years	F	2013	5266	5723597	92.0050800222308
70-74 years	F	2014	5518	5973085	92.3810727622326
70-74 years	F	2015	5886	6186891	95.1366364786449
70-74 years	F	2016	6067	6356057	95.4522591600421
70-74 years	F	2017	6658	6899793	96.4956484926432
70-74 years	F	2018	7115	7194151	98.8997867851259
70-74 years	F	2019	7384	7528626	98.0789854616234
70-74 years	M	2013	6527	4884452	133.628091749085
70-74 years	M	2014	7001	5099939	137.276151734364
70-74 years	M	2015	7439	5296158	140.460311040569
70-74 years	M	2016	7819	5454190	143.357675475185
70-74 years	M	2017	8776	5947272	147.563454303082
70-74 years	M	2018	9210	6211272	148.278806659892
70-74 years	M	2019	10138	6499806	155.973885989828
75-79 years	F	2013	6129	4287534	142.949303725638
75-79 years	F	2014	6223	4410758	141.086860807145
75-79 years	F	2015	6507	4512927	144.185802252064
75-79 years	F	2016	6461	4644276	139.117485696371
75-79 years	F	2017	6953	4842445	143.584490892514
75-79 years	F	2018	7322	5122392	142.941032236502
75-79 years	F	2019	7939	5334166	148.833013445776
75-79 years	M	2013	6614	3390347	195.083276136631
75-79 years	M	2014	6840	3511566	194.784890843572
75-79 years	M	2015	7073	3610906	195.878818224567
75-79 years	M	2016	7536	3723619	202.383756232848
75-79 years	M	2017	8150	3898816	209.03782071275
75-79 years	M	2018	8836	4144674	213.18926410135
75-79 years	M	2019	9432	4318499	218.409220425893
80-84 years	F	2013	7371	3398468	216.891846561451
80-84 years	F	2014	7367	3378554	218.051864791861
80-84 years	F	2015	7489	3386676	221.131280346865
80-84 years	F	2016	7381	3412384	216.300392921781
80-84 years	F	2017	7636	3456231	220.934306763639
80-84 years	F	2018	7931	3536942	224.23325007874
80-84 years	F	2019	8315	3637483	228.592133626466
80-84 years	M	2013	6780	2370170	286.05543062312
80-84 years	M	2014	6781	2381812	284.699212196429
80-84 years	M	2015	7133	2412665	295.648173285558
80-84 years	M	2016	7028	2453255	286.476538313384
80-84 years	M	2017	7655	2509059	305.094459715774
80-84 years	M	2018	7953	2590366	307.022250909717
80-84 years	M	2019	8486	2679724	316.674403781882
< 1 year	F	2013	74	1925056	3.84404401742079
< 1 year	F	2014	77	1930493	3.98861845134896
< 1 year	F	2015	84	1942904	4.32342514092307
< 1 year	F	2016	96	1939667	4.94930315358255
< 1 year	F	2017	94	1924145	4.88528671176029
< 1 year	F	2018	57	1879703	3.03239394734168
< 1 year	F	2019	71	1847935	3.84212648172149
< 1 year	M	2013	107	2016727	5.30562639365665
< 1 year	M	2014	104	2017857	5.15398266576868
< 1 year	M	2015	111	2035134	5.4541863091079
< 1 year	M	2016	98	2030478	4.82644973252604
< 1 year	M	2017	91	2015150	4.51579286901719
< 1 year	M	2018	89	1968505	4.52119755855332
< 1 year	M	2019	95	1935117	4.9092638843026
